"Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
       41442,      -8.673561049,     0.05994834011,      0.4312141944,      0.1267596895
       41443,      -8.673621272,     0.05994834014,      0.4312141947,      0.1267596896
       41444,      -8.673681494,     0.05994834017,       0.431214195,      0.1267596897
       41445,      -8.673741712,      0.0599483402,      0.4312141953,      0.1267596898
       41446,      -8.673801934,     0.05994834022,      0.4312141956,      0.1267596899
       41447,      -8.673862152,     0.05994834025,      0.4312141959,        0.12675969
       41448,      -8.673922374,     0.05994834028,      0.4312141962,      0.1267596901
       41449,      -8.673982595,     0.05994834031,      0.4312141965,      0.1267596903
       41450,      -8.674042817,     0.05994834033,      0.4312141968,      0.1267596904
       41451,      -8.674103037,     0.05994834036,      0.4312141971,      0.1267596905
       41452,       -8.67416326,     0.05994834039,      0.4312141974,      0.1267596906
       41453,       -8.67422348,     0.05994834042,      0.4312141977,      0.1267596907
       41454,      -8.674283703,     0.05994834044,       0.431214198,      0.1267596908
       41455,      -8.674343925,     0.05994834047,      0.4312141983,      0.1267596909
       41456,       -8.67440415,      0.0599483405,      0.4312141986,       0.126759691
       41457,      -8.674464372,     0.05994834053,      0.4312141989,      0.1267596911
       41458,      -8.674524594,     0.05994834055,      0.4312141992,      0.1267596913
       41459,      -8.674584816,     0.05994834058,      0.4312141995,      0.1267596914
       41460,      -8.674645041,     0.05994834061,      0.4312141998,      0.1267596915
       41461,      -8.674705264,     0.05994834064,      0.4312142001,      0.1267596916
       41462,      -8.674765489,     0.05994834066,      0.4312142004,      0.1267596917
       41463,      -8.674825712,     0.05994834069,      0.4312142007,      0.1267596918
       41464,      -8.674885937,     0.05994834072,       0.431214201,      0.1267596919
       41465,      -8.674946161,     0.05994834075,      0.4312142013,       0.126759692
       41466,      -8.675006386,     0.05994834077,      0.4312142016,      0.1267596921
       41467,       -8.67506661,      0.0599483408,      0.4312142019,      0.1267596923
       41468,      -8.675126835,     0.05994834083,      0.4312142022,      0.1267596924
       41469,      -8.675187061,     0.05994834086,      0.4312142025,      0.1267596925
       41470,      -8.675247288,     0.05994834088,      0.4312142028,      0.1267596926
       41471,      -8.675307513,     0.05994834091,      0.4312142031,      0.1267596927
       41472,      -8.675367736,     0.05994834094,      0.4312142034,      0.1267596928
       41473,      -8.675427959,     0.05994834097,      0.4312142037,      0.1267596929
       41474,      -8.675488189,     0.05994834099,       0.431214204,       0.126759693
       41475,      -8.675548413,     0.05994834102,      0.4312142043,      0.1267596931
       41476,      -8.675608638,     0.05994834105,      0.4312142046,      0.1267596932
       41477,      -8.675668867,     0.05994834107,      0.4312142049,      0.1267596934
       41478,      -8.675729096,      0.0599483411,      0.4312142052,      0.1267596935
       41479,      -8.675789323,     0.05994834113,      0.4312142055,      0.1267596936
       41480,      -8.675849549,     0.05994834116,      0.4312142058,      0.1267596937
       41481,      -8.675909777,     0.05994834118,      0.4312142061,      0.1267596938
       41482,      -8.675970005,     0.05994834121,      0.4312142064,      0.1267596939
       41483,      -8.676030232,     0.05994834124,      0.4312142067,       0.126759694
       41484,      -8.676090458,     0.05994834127,       0.431214207,      0.1267596941
       41485,      -8.676150687,     0.05994834129,      0.4312142073,      0.1267596942
       41486,      -8.676210916,     0.05994834132,      0.4312142076,      0.1267596944
       41487,      -8.676271147,     0.05994834135,      0.4312142079,      0.1267596945
       41488,      -8.676331372,     0.05994834138,      0.4312142082,      0.1267596946
       41489,      -8.676391603,      0.0599483414,      0.4312142085,      0.1267596947
       41490,      -8.676451831,     0.05994834143,      0.4312142088,      0.1267596948
       41491,      -8.676512064,     0.05994834146,      0.4312142091,      0.1267596949
       41492,      -8.676572295,     0.05994834149,      0.4312142094,       0.126759695
       41493,      -8.676632519,     0.05994834151,      0.4312142097,      0.1267596951
       41494,       -8.67669275,     0.05994834154,        0.43121421,      0.1267596952
       41495,      -8.676752983,     0.05994834157,      0.4312142103,      0.1267596953
       41496,      -8.676813212,      0.0599483416,      0.4312142106,      0.1267596955
       41497,       -8.67687344,     0.05994834162,      0.4312142109,      0.1267596956
       41498,      -8.676933673,     0.05994834165,      0.4312142112,      0.1267596957
       41499,      -8.676993901,     0.05994834168,      0.4312142115,      0.1267596958
       41500,      -8.677054134,      0.0599483417,      0.4312142118,      0.1267596959
       41501,      -8.677114365,     0.05994834173,      0.4312142121,       0.126759696
       41502,        -8.6771746,     0.05994834176,      0.4312142124,      0.1267596961
       41503,      -8.677234828,     0.05994834179,      0.4312142127,      0.1267596962
       41504,      -8.677295062,     0.05994834181,       0.431214213,      0.1267596963
       41505,      -8.677355293,     0.05994834184,      0.4312142133,      0.1267596965
       41506,      -8.677415526,     0.05994834187,      0.4312142136,      0.1267596966
       41507,      -8.677475755,      0.0599483419,      0.4312142139,      0.1267596967
       41508,      -8.677535989,     0.05994834192,      0.4312142142,      0.1267596968
       41509,      -8.677596223,     0.05994834195,      0.4312142145,      0.1267596969
       41510,      -8.677656457,     0.05994834198,      0.4312142148,       0.126759697
       41511,      -8.677716694,       0.059948342,      0.4312142151,      0.1267596971
       41512,      -8.677776923,     0.05994834203,      0.4312142154,      0.1267596972
       41513,      -8.677837156,     0.05994834206,      0.4312142157,      0.1267596973
       41514,      -8.677897393,     0.05994834209,       0.431214216,      0.1267596974
       41515,      -8.677957627,     0.05994834211,      0.4312142163,      0.1267596976
       41516,       -8.67801786,     0.05994834214,      0.4312142166,      0.1267596977
       41517,      -8.678078093,     0.05994834217,      0.4312142169,      0.1267596978
       41518,      -8.678138331,      0.0599483422,      0.4312142172,      0.1267596979
       41519,      -8.678198565,     0.05994834222,      0.4312142175,       0.126759698
       41520,        -8.6782588,     0.05994834225,      0.4312142178,      0.1267596981
       41521,      -8.678319034,     0.05994834228,      0.4312142181,      0.1267596982
       41522,       -8.67837927,      0.0599483423,      0.4312142184,      0.1267596983
       41523,      -8.678439508,     0.05994834233,      0.4312142187,      0.1267596984
       41524,      -8.678499742,     0.05994834236,       0.431214219,      0.1267596985
       41525,      -8.678559975,     0.05994834239,      0.4312142193,      0.1267596987
       41526,      -8.678620215,     0.05994834241,      0.4312142196,      0.1267596988
       41527,      -8.678680453,     0.05994834244,      0.4312142199,      0.1267596989
       41528,      -8.678740685,     0.05994834247,      0.4312142202,       0.126759699
       41529,      -8.678800924,      0.0599483425,      0.4312142205,      0.1267596991
       41530,      -8.678861162,     0.05994834252,      0.4312142208,      0.1267596992
       41531,      -8.678921399,     0.05994834255,      0.4312142211,      0.1267596993
       41532,      -8.678981636,     0.05994834258,      0.4312142214,      0.1267596994
       41533,      -8.679041873,      0.0599483426,      0.4312142217,      0.1267596995
       41534,      -8.679102111,     0.05994834263,       0.431214222,      0.1267596996
       41535,       -8.67916235,     0.05994834266,      0.4312142223,      0.1267596998
       41536,      -8.679222589,     0.05994834269,      0.4312142226,      0.1267596999
       41537,      -8.679282828,     0.05994834271,      0.4312142228,         0.1267597
       41538,      -8.679343064,     0.05994834274,      0.4312142231,      0.1267597001
       41539,      -8.679403304,     0.05994834277,      0.4312142234,      0.1267597002
       41540,      -8.679463543,     0.05994834279,      0.4312142237,      0.1267597003
       41541,      -8.679523783,     0.05994834282,       0.431214224,      0.1267597004
       41542,      -8.679584019,     0.05994834285,      0.4312142243,      0.1267597005
       41543,       -8.67964426,     0.05994834288,      0.4312142246,      0.1267597006
       41544,      -8.679704499,      0.0599483429,      0.4312142249,      0.1267597007
       41545,      -8.679764743,     0.05994834293,      0.4312142252,      0.1267597009
       41546,      -8.679824981,     0.05994834296,      0.4312142255,       0.126759701
       41547,      -8.679885222,     0.05994834298,      0.4312142258,      0.1267597011
       41548,      -8.679945463,     0.05994834301,      0.4312142261,      0.1267597012
       41549,      -8.680005704,     0.05994834304,      0.4312142264,      0.1267597013
       41550,      -8.680065946,     0.05994834307,      0.4312142267,      0.1267597014
       41551,      -8.680126186,     0.05994834309,       0.431214227,      0.1267597015
       41552,      -8.680186427,     0.05994834312,      0.4312142273,      0.1267597016
       41553,      -8.680246667,     0.05994834315,      0.4312142276,      0.1267597017
       41554,       -8.68030691,     0.05994834317,      0.4312142279,      0.1267597018
       41555,      -8.680367154,      0.0599483432,      0.4312142282,      0.1267597019
       41556,      -8.680427395,     0.05994834323,      0.4312142285,      0.1267597021
       41557,      -8.680487638,     0.05994834326,      0.4312142288,      0.1267597022
       41558,      -8.680547881,     0.05994834328,      0.4312142291,      0.1267597023
